"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"15.05.2016","17,150","17,080","17,180","17,080","0","-4,97"
"13.05.2016","18,047","17,155","17,180","16,985","0,05K","0,16"
"12.05.2016","18,019","17,320","17,320","17,290","0,04K","-1,20"
"11.05.2016","18,237","17,235","17,575","17,230","0,06K","1,30"
"10.05.2016","18,003","16,970","17,130","16,960","0,19K","0,03"
"09.05.2016","17,998","17,470","17,475","16,960","0,37K","3,14"
"08.05.2016","17,450","17,450","17,490","17,440","0","-5,36"
"06.05.2016","18,439","17,340","17,590","17,335","0,13K","1,08"
"05.05.2016","18,242","17,365","17,605","17,270","0,24K","0,15"
"04.05.2016","18,215","17,475","17,475","17,200","0,42K","-1,11"
"03.05.2016","18,420","17,585","17,730","17,360","0,45K","-1,00"
"02.05.2016","18,607","17,850","18,030","17,520","1,12K","4,07"
"01.05.2016","17,880","17,850","17,890","17,820","0","-4,52"
"29.04.2016","18,726","17,590","17,990","17,590","4,87K","1,32"
"28.04.2016","18,482","17,230","17,655","17,140","24,30K","1,40"
"27.04.2016","18,227","17,286","17,286","17,286","60,51K","0,99"
"26.04.2016","18,048","17,106","17,106","17,106","0,00K","0,56"
"25.04.2016","17,948","17,005","17,005","17,005","0,00K","5,33"
"24.04.2016","17,040","16,960","17,040","16,930","0","-4,50"
"22.04.2016","17,843","16,896","16,896","16,896","0,01K","-1,06"
"21.04.2016","18,035","17,086","17,086","17,086","0,05K","-0,17"
"20.04.2016","18,066","16,965","16,965","16,940","0,00K","1,56"
"19.04.2016","17,788","16,968","16,968","16,968","107,56K","3,91"
"18.04.2016","17,118","16,215","16,225","16,215","0,00K","5,24"
"17.04.2016","16,265","16,255","16,315","16,230","0","-5,29"
"15.04.2016","17,173","16,240","16,240","16,165","0,04K","0,82"
"14.04.2016","17,033","16,065","16,190","16,065","0,00K","-0,90"
"13.04.2016","17,187","16,125","16,295","16,125","0,00K","0,64"
"12.04.2016","17,077","15,960","16,160","15,960","0,01K","1,52"
"11.04.2016","16,822","15,470","15,805","15,470","0,01K","9,27"
"10.04.2016","15,395","15,360","15,470","15,360","0","-5,14"
"08.04.2016","16,229","15,382","15,382","15,382","43,34K","1,43"
"07.04.2016","16,000","15,156","15,156","15,156","0,01K","0,55"
"06.04.2016","15,912","15,052","15,052","15,052","41,55K","-0,46"
"05.04.2016","15,985","15,114","15,114","15,114","0,01K","0,86"
"04.04.2016","15,848","15,020","15,020","15,015","0,00K","5,51"
"03.04.2016","15,020","15,050","15,080","14,995","0","-5,77"
"01.04.2016","15,939","15,042","15,042","15,042","71,49K","-2,54"
"31.03.2016","16,354","15,420","15,440","15,420","0,04K","1,45"
"30.03.2016","16,121","15,365","15,365","15,215","0,04K","-0,29"
"29.03.2016","16,168","15,115","15,175","15,115","0,01K","0,23"
"28.03.2016","16,131","15,180","15,325","15,180","0,09K","5,99"
"27.03.2016","15,220","15,195","15,240","15,150","0","0,13"
"25.03.2016","15,200","15,200","15,200","15,200","0","-5,82"
"24.03.2016","16,140","15,290","15,315","15,180","0,07K","-0,44"
"23.03.2016","16,212","15,500","15,500","15,255","0,22K","-3,65"
"22.03.2016","16,826","15,950","15,955","15,845","0,05K","0,26"
"21.03.2016","16,783","15,795","15,860","15,750","0,02K","6,22"
"20.03.2016","15,800","15,810","15,860","15,790","0","-5,61"
"18.03.2016","16,739","16,085","16,150","15,870","0,12K","-1,34"
"17.03.2016","16,966","15,630","16,035","15,595","0,38K","5,03"
"16.03.2016","16,153","15,270","15,660","15,220","0,17K","-0,23"
"15.03.2016","16,190","15,385","15,410","15,245","0,26K","-1,17"
"14.03.2016","16,381","15,550","15,800","15,370","0,28K","5,48"
"13.03.2016","15,530","15,515","15,550","15,490","0","-5,68"
"11.03.2016","16,465","15,605","15,660","15,550","0,38K","0,41"
"10.03.2016","16,398","15,315","15,625","15,175","0,57K","1,18"
"09.03.2016","16,206","15,385","15,395","15,195","0,16K","-0,12"
"08.03.2016","16,225","15,710","15,750","15,365","0,91K","-1,57"
"07.03.2016","16,484","15,570","15,795","15,525","0,93K","5,60"
"06.03.2016","15,610","15,520","15,620","15,520","0","-5,60"
"04.03.2016","16,536","15,220","15,780","15,140","0,91K","3,51"
"03.03.2016","15,976","14,945","15,330","14,920","0,68K","0,79"
"02.03.2016","15,850","14,810","15,000","14,760","0,81K","1,85"
"01.03.2016","15,562","14,925","15,040","14,725","0,92K","-0,94"
"29.02.2016","15,709","14,735","14,925","14,610","1,60K","6,43"
"28.02.2016","14,760","14,685","14,760","14,685","0","-4,79"
"26.02.2016","15,503","15,135","15,230","14,675","23,34K","-2,95"
"25.02.2016","15,975","15,185","15,185","15,185","0,00K","-0,81"
"24.02.2016","16,106","15,292","15,292","15,292","83,78K","0,34"
"23.02.2016","16,052","15,235","15,235","15,235","59,96K","0,38"
"22.02.2016","15,991","15,179","15,179","15,179","0,00K","4,24"
"21.02.2016","15,340","15,355","15,370","15,320","0","-5,14"
"19.02.2016","16,171","15,368","15,368","15,368","50,79K","-0,34"
"18.02.2016","16,226","15,427","15,427","15,427","62,25K","0,49"
"17.02.2016","16,147","15,372","15,372","15,372","0,00K","0,30"
"16.02.2016","16,099","15,385","15,385","15,385","0,01K","4,98"
"15.02.2016","15,335","15,725","15,740","15,195","0","-2,51"
"14.02.2016","15,730","15,790","15,790","15,660","0","-4,89"
"12.02.2016","16,539","15,730","15,730","15,730","0,00K","0,06"
"11.02.2016","16,529","15,300","15,785","15,300","0,06K","2,93"
"10.02.2016","16,058","15,300","15,300","15,300","0,00K","-1,14"
"09.02.2016","16,243","15,390","15,395","15,340","0,02K","-0,02"
"08.02.2016","16,246","14,910","15,420","14,910","0,06K","8,67"
"07.02.2016","14,950","15,030","15,050","14,910","0","-4,17"
"05.02.2016","15,600","14,860","14,900","14,725","0,01K","-0,47"
"04.02.2016","15,673","14,765","14,900","14,735","0,02K","0,75"
"03.02.2016","15,557","14,400","14,775","14,400","0,05K","2,92"
"02.02.2016","15,116","14,260","14,260","14,255","0,00K","-0,43"
"01.02.2016","15,181","14,245","14,370","14,235","0,01K","6,53"
"31.01.2016","14,250","14,245","14,260","14,220","0","-5,46"
"29.01.2016","15,073","14,265","14,265","14,265","0,03K","0,02"
"28.01.2016","15,070","14,355","14,355","14,215","0,03K","-1,52"
"27.01.2016","15,303","14,440","14,440","14,440","37,69K","-0,71"
"26.01.2016","15,412","14,385","14,385","14,385","0,00K","2,01"
"25.01.2016","15,109","14,095","14,095","14,095","0,01K","7,54"
"24.01.2016","14,050","14,035","14,070","14,030","0","-5,71"
"22.01.2016","14,901","14,290","14,290","14,290","0,01K","-0,23"
"21.01.2016","14,936","14,083","14,083","14,083","0,00K","-0,46"
"20.01.2016","15,005","14,147","14,147","14,147","0,00K","0,01"
"19.01.2016","15,004","14,065","14,065","14,065","0,00K","7,94"
"18.01.2016","13,900","13,905","13,985","13,835","0","-0,07"
"17.01.2016","13,910","13,905","13,920","13,900","0","-5,87"
"15.01.2016","14,777","13,884","13,884","13,884","44,61K","0,53"
"14.01.2016","14,699","13,737","13,737","13,737","0,00K","-3,02"
"13.01.2016","15,156","13,850","14,100","13,850","0,02K","2,74"
"12.01.2016","14,752","13,860","13,860","13,710","0,02K","-0,80"
"11.01.2016","14,871","14,940","14,940","14,940","0,00K","6,64"
"10.01.2016","13,945","13,965","13,975","13,935","0","-6,67"
"08.01.2016","14,942","14,060","14,060","13,920","0,01K","-2,77"
"07.01.2016","15,367","14,330","14,340","14,330","0,29K","2,41"
"06.01.2016","15,005","14,000","14,065","14,000","0,11K","-0,02"
"05.01.2016","15,008","13,949","13,949","13,949","0,00K","0,86"
"04.01.2016","14,880","14,845","14,845","14,845","0,00K","7,13"
"03.01.2016","13,890","13,840","13,890","13,840","0","-6,43"
"31.12.2015","14,845","13,775","13,775","13,775","0,01K","-0,35"
"30.12.2015","14,897","13,925","13,925","13,745","0,11K","-0,53"
"29.12.2015","14,976","14,020","14,020","14,020","0,01K","0,31"
"28.12.2015","14,929","14,035","14,035","13,855","0,01K","4,11"
"27.12.2015","14,340","14,340","14,360","14,320","0","-7,03"
"24.12.2015","15,425","14,365","14,365","14,365","0,00K","0,61"
"23.12.2015","15,331","14,300","14,300","14,240","0,07K","-0,18"
"22.12.2015","15,358","14,225","14,380","14,225","0,04K","-0,04"
"21.12.2015","15,364","14,105","14,300","14,105","0,02K","9,27"
"20.12.2015","14,060","14,100","14,105","14,040","0","-7,11"
"18.12.2015","15,136","13,820","14,160","13,820","0,02K","2,66"
"17.12.2015","14,744","13,885","13,885","13,695","0,15K","-3,58"
"16.12.2015","15,291","13,760","14,235","13,760","0,02K","3,36"
"15.12.2015","14,794","13,635","13,635","13,635","0,00K","0,53"
"14.12.2015","14,716","13,875","13,925","13,690","0,09K","5,57"
"13.12.2015","13,940","13,900","13,970","13,890","0","-6,47"
"11.12.2015","14,904","14,025","14,025","13,860","0,02K","-1,76"
"10.12.2015","15,171","14,110","14,115","14,080","0,01K","-0,52"
"09.12.2015","15,251","14,140","14,265","14,110","0,04K","0,49"
"08.12.2015","15,177","14,195","14,250","14,130","0,07K","-1,44"
"07.12.2015","15,398","14,480","14,605","14,320","0,06K","6,41"
"06.12.2015","14,470","14,530","14,565","14,450","0","-7,23"
"04.12.2015","15,597","14,050","14,555","14,050","0,09K","3,02"
"03.12.2015","15,140","13,855","14,095","13,770","0,50K","0,54"
"02.12.2015","15,058","14,125","14,140","13,890","0,21K","-0,49"
"01.12.2015","15,132","14,040","14,215","14,040","0,28K","-0,44"
"30.11.2015","15,199","14,020","14,155","13,955","1,62K","8,29"
"29.11.2015","14,035","14,020","14,035","14,020","0","-7,40"
"27.11.2015","15,157","14,160","14,350","13,905","17,23K","6,51"
"26.11.2015","14,230","14,150","14,345","14,105","0","-6,89"
"25.11.2015","15,283","14,168","14,168","14,168","0,00K","-0,05"
"24.11.2015","15,291","15,795","15,795","15,795","0,00K","0,84"
"23.11.2015","15,163","14,140","14,145","14,140","0,00K","7,35"
"22.11.2015","14,125","14,145","14,145","14,075","0","-7,23"
"20.11.2015","15,226","14,106","14,106","14,106","0,00K","-0,81"
"19.11.2015","15,350","14,242","14,242","14,242","0,03K","0,78"
"18.11.2015","15,231","14,020","14,100","14,020","0,01K","-0,54"
"17.11.2015","15,313","14,135","14,135","14,135","0,00K","-0,34"
"16.11.2015","15,365","14,450","14,455","14,185","0,00K","6,96"
"15.11.2015","14,365","14,330","14,365","14,305","0","-6,31"
"13.11.2015","15,333","14,203","14,203","14,203","39,52K","-0,29"
"12.11.2015","15,377","14,450","14,450","14,250","0,02K","-0,29"
"11.11.2015","15,421","14,310","14,310","14,310","0,01K","-0,56"
"10.11.2015","15,508","14,356","14,356","14,356","0,00K","-0,41"
"09.11.2015","15,572","14,418","14,418","14,418","50,39K","5,86"
"08.11.2015","14,710","14,740","14,745","14,700","0","-7,16"
"06.11.2015","15,845","15,035","15,045","15,005","0,01K","-1,73"
"05.11.2015","16,124","14,988","14,988","14,988","42,80K","-0,57"
"04.11.2015","16,217","15,200","15,200","15,200","0,00K","-1,10"
"03.11.2015","16,398","15,385","15,385","15,385","0,00K","-1,02"
"02.11.2015","16,567","15,413","15,413","15,413","0,00K","6,85"
"01.11.2015","15,505","15,535","15,545","15,465","0","-7,31"
"30.10.2015","16,728","15,575","15,575","15,530","0,02K","0,10"
"29.10.2015","16,712","15,875","15,975","15,875","0,03K","-4,02"
"28.10.2015","17,412","16,060","16,250","16,060","0,02K","2,55"
"27.10.2015","16,979","15,830","15,845","15,830","0,01K","-0,25"
"26.10.2015","17,021","16,580","16,580","16,580","0,00K","7,46"
"25.10.2015","15,840","15,810","15,865","15,795","0","-6,49"
"23.10.2015","16,939","15,860","15,860","15,860","0,01K","-0,07"
"22.10.2015","16,951","15,823","15,823","15,823","33,50K","0,76"
"21.10.2015","16,823","15,696","15,696","15,696","0,01K","-1,22"
"20.10.2015","17,031","15,890","15,890","15,890","0,01K","0,42"
"19.10.2015","16,959","15,820","15,820","15,820","0,00K","5,89"
"18.10.2015","16,015","16,030","16,040","15,985","0","-7,07"
"16.10.2015","17,233","16,102","16,102","16,102","0,01K","-0,29"
"15.10.2015","17,283","16,135","16,135","16,000","0,02K","0,26"
"14.10.2015","17,239","16,010","16,105","15,980","0,02K","1,15"
"13.10.2015","17,043","15,710","15,860","15,700","0,02K","0,24"
"12.10.2015","17,003","15,855","15,855","15,855","0,01K","7,68"
"11.10.2015","15,790","15,820","15,820","15,775","0","-6,84"
"09.10.2015","16,949","17,070","17,070","17,070","0,00K","0,34"
"08.10.2015","16,891","15,610","15,700","15,610","0,01K","-1,89"
"07.10.2015","17,216","15,850","15,970","15,850","0,01K","0,64"
"06.10.2015","17,107","15,590","15,985","15,590","0,04K","1,63"
"05.10.2015","16,832","15,140","15,680","15,140","0,01K","10,59"
"04.10.2015","15,220","15,235","15,350","15,220","0","-7,10"
"02.10.2015","16,383","14,410","15,100","14,410","0,00K","4,66"
"01.10.2015","15,653","14,515","14,515","14,465","0,02K","-0,06"
"30.09.2015","15,663","14,480","14,490","14,480","0,01K","-0,38"
"29.09.2015","15,723","14,630","14,640","14,595","0,02K","0,14"
"28.09.2015","15,701","14,615","14,620","14,615","0,05K","3,95"
"27.09.2015","15,105","15,095","15,110","15,055","0","-7,23"
"25.09.2015","16,283","15,065","15,120","15,030","0,02K","-0,10"
"24.09.2015","16,299","14,745","15,110","14,745","0,19K","2,15"
"23.09.2015","15,956","14,740","14,840","14,740","0,01K","0,07"
"22.09.2015","15,945","14,770","14,790","14,760","0,04K","-2,91"
"21.09.2015","16,423","16,300","16,300","16,300","0,00K","8,37"
"20.09.2015","15,155","15,170","15,185","15,150","0","-7,38"
"18.09.2015","16,363","16,200","16,200","16,200","0,00K","0,98"
"17.09.2015","16,205","14,905","15,205","14,850","0,03K","0,61"
"16.09.2015","16,106","16,090","16,090","16,090","0,00K","3,63"
"15.09.2015","15,542","14,375","14,375","14,265","0,02K","-0,24"
"14.09.2015","15,579","14,510","14,535","14,355","0,03K","7,40"
"13.09.2015","14,505","14,585","14,590","14,500","0","-7,72"
"11.09.2015","15,719","14,700","14,705","14,280","0,05K","-0,96"
"10.09.2015","15,871","14,575","14,815","14,565","0,16K","0,53"
"09.09.2015","15,788","14,790","14,865","14,565","0,09K","-1,22"
"08.09.2015","15,983","14,630","14,855","14,440","0,23K","10,11"
"07.09.2015","14,515","14,620","14,645","14,460","0","-0,72"
"06.09.2015","14,620","14,565","14,670","14,550","0","-7,19"
"04.09.2015","15,752","14,670","14,810","14,500","0,12K","-1,12"
"03.09.2015","15,931","14,740","14,925","14,555","0,12K","0,25"
"02.09.2015","15,892","14,535","14,810","14,445","0,38K","0,26"
"01.09.2015","15,850","14,620","14,715","14,515","0,78K","0,24"
"31.08.2015","15,812","14,510","14,635","14,390","1,44K","8,82"
"30.08.2015","14,530","14,540","14,545","14,525","0","-7,87"
"28.08.2015","15,772","14,470","14,650","14,340","13,21K","0,75"
"27.08.2015","15,655","14,185","14,185","14,130","0,01K","2,41"
