"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"07.03.2014","63.095,99","64.077,95","64.145,36","62.902,42","460,10M","-1,42"
"06.03.2014","64.004,20","63.824,89","64.174,18","63.494,34","581,92M","0,88"
"05.03.2014","63.444,72","63.150,56","63.909,36","63.129,03","436,46M","0,66"
"04.03.2014","63.030,66","62.034,95","63.097,01","62.034,95","426,96M","3,01"
"03.03.2014","61.189,15","61.654,54","61.706,17","61.166,36","313,36M","-2,18"
"28.02.2014","62.553,32","62.020,77","62.949,78","62.020,77","518,03M","1,25"
"27.02.2014","61.779,24","61.178,33","62.007,01","61.141,72","431,88M","0,45"
"26.02.2014","61.503,04","62.335,58","62.677,24","61.465,77","491,52M","-1,00"
"25.02.2014","62.123,84","62.478,75","62.639,68","61.894,53","591,68M","-3,21"
"24.02.2014","64.185,96","64.036,67","64.377,31","63.664,41","379,22M","0,47"
"21.02.2014","63.885,62","63.899,88","64.113,73","63.440,68","438,21M","0,32"
"20.02.2014","63.681,01","63.020,51","63.791,91","62.705,15","538,13M","0,47"
"19.02.2014","63.382,13","63.988,30","64.144,94","63.049,85","568,68M","-1,16"
"18.02.2014","64.125,72","65.632,86","65.632,86","64.125,72","613,78M","-2,25"
"17.02.2014","65.599,17","65.437,15","65.915,73","65.437,15","466,03M","1,10"
"14.02.2014","64.882,91","64.109,97","64.997,09","64.025,64","601,05M","1,75"
"13.02.2014","63.764,95","64.206,03","64.206,03","63.698,06","474,41M","-1,16"
"12.02.2014","64.513,72","64.818,07","65.048,25","64.469,97","556,81M","0,36"
"11.02.2014","64.280,69","64.383,67","64.822,09","64.055,51","614,75M","0,36"
"10.02.2014","64.050,16","64.350,89","64.368,06","63.572,24","538,48M","-0,87"
"07.02.2014","64.614,34","64.616,20","64.924,31","64.042,76","751,33M","0,10"
"06.02.2014","64.549,87","62.734,33","64.549,87","62.700,84","776,87M","3,37"
"05.02.2014","62.442,45","62.839,48","63.394,02","62.405,19","700,92M","-0,46"
"04.02.2014","62.732,73","61.311,37","62.792,25","60.848,52","711,59M","1,71"
"03.02.2014","61.675,17","62.165,85","62.421,23","61.529,81","461,42M","-0,30"
"31.01.2014","61.858,21","62.666,61","62.666,61","61.425,64","605,69M","-1,34"
"30.01.2014","62.701,39","62.210,46","62.819,17","60.898,30","790,32M","0,99"
"29.01.2014","62.088,70","64.777,12","65.326,19","60.753,53","1,18B","-2,29"
"28.01.2014","63.543,70","65.310,37","65.546,61","63.498,08","624,44M","-1,59"
"27.01.2014","64.568,74","64.360,15","65.355,59","63.380,16","752,30M","0,22"
"24.01.2014","64.427,52","65.747,67","65.779,06","63.271,64","843,71M","-1,53"
"23.01.2014","65.429,29","66.935,34","67.333,66","65.429,29","762,98M","-2,88"
"22.01.2014","67.367,27","67.007,61","67.450,72","66.708,24","562,14M","1,58"
"21.01.2014","66.318,69","66.247,74","67.185,87","65.997,90","626,26M","0,84"
"20.01.2014","65.763,63","64.895,65","66.091,58","64.841,51","481,68M","0,20"
"17.01.2014","65.635,03","67.160,95","67.211,12","65.635,03","591,84M","-1,81"
"16.01.2014","66.843,58","67.074,61","67.630,45","66.745,88","594,86M","-1,89"
"15.01.2014","68.134,63","68.070,46","68.542,71","67.557,76","702,80M","0,09"
"14.01.2014","68.072,51","67.137,74","68.072,51","66.885,15","545,82M","0,02"
"13.01.2014","68.062,29","68.389,73","68.691,29","67.943,21","563,62M","0,22"
"10.01.2014","67.912,11","66.870,10","67.912,11","66.479,20","626,98M","2,26"
"09.01.2014","66.413,59","66.713,02","66.763,89","66.021,59","413,55M","-1,36"
"08.01.2014","67.331,70","68.445,56","68.959,19","67.199,20","763,22M","-1,85"
"07.01.2014","68.598,61","67.651,57","68.949,54","67.283,99","876,57M","0,85"
"06.01.2014","68.021,99","66.281,50","68.299,03","65.742,31","727,36M","3,11"
"03.01.2014","65.967,14","67.151,30","67.353,71","65.429,54","597,92M","-1,52"
"02.01.2014","66.985,82","67.367,44","67.367,44","65.825,76","562,27M","-1,20"
"31.12.2013","67.801,73","68.210,33","68.705,24","66.478,61","732,55M","-0,27"
"30.12.2013","67.985,70","65.292,37","67.985,70","64.925,97","756,28M","6,42"
"27.12.2013","63.885,22","64.290,46","64.366,82","61.150,17","861,32M","-1,04"
"26.12.2013","64.555,20","66.381,72","66.886,21","64.160,48","674,03M","-2,33"
"25.12.2013","66.096,57","69.322,56","69.880,15","66.096,57","743,25M","-4,20"
"24.12.2013","68.997,82","68.193,27","69.364,82","68.014,20","583,11M","1,34"
"23.12.2013","68.086,14","70.138,95","70.234,04","67.473,45","669,61M","-2,14"
"20.12.2013","69.572,83","69.444,28","69.932,54","68.622,90","844,32M","0,68"
"19.12.2013","69.100,02","70.834,89","71.841,29","68.587,13","903,91M","-3,24"
"18.12.2013","71.417,26","69.113,22","71.417,26","68.184,36","952,60M","0,66"
"17.12.2013","70.946,06","73.668,17","73.789,88","70.121,65","899,60M","-5,21"
"16.12.2013","74.843,38","73.873,35","74.973,76","73.812,34","388,08M","1,05"
"13.12.2013","74.064,98","73.586,53","74.126,21","73.536,00","398,60M","1,36"
"12.12.2013","73.071,78","73.686,93","74.069,84","72.930,58","450,60M","-1,21"
"11.12.2013","73.965,80","73.828,13","74.950,88","73.803,31","516,73M","-0,21"
"10.12.2013","74.118,02","74.373,45","74.393,29","73.642,67","419,24M","-0,15"
"09.12.2013","74.232,88","74.000,40","74.583,85","73.921,82","447,04M","1,16"
"06.12.2013","73.378,44","72.201,76","73.537,90","71.612,49","593,50M","1,93"
"05.12.2013","71.991,94","72.988,33","73.173,56","71.991,94","501,66M","-1,50"
"04.12.2013","73.088,65","72.935,66","73.355,70","72.015,97","509,16M","0,00"
"03.12.2013","73.087,49","74.867,73","75.021,68","73.029,97","602,91M","-2,49"
"02.12.2013","74.951,23","75.896,86","76.197,22","74.951,23","430,39M","-1,05"
"29.11.2013","75.748,27","74.642,66","75.838,23","74.510,06","379,41M","1,57"
"28.11.2013","74.580,37","75.074,84","75.322,39","74.469,61","378,58M","-0,42"
"27.11.2013","74.896,01","75.497,94","75.790,86","74.896,01","417,29M","-0,88"
"26.11.2013","75.563,19","76.557,14","76.557,14","75.243,84","525,28M","-1,27"
"25.11.2013","76.531,43","76.483,66","77.044,07","76.483,66","506,74M","1,18"
"22.11.2013","75.638,05","75.065,63","75.874,65","75.002,29","517,10M","1,28"
"21.11.2013","74.679,25","74.294,84","75.125,70","74.005,19","650,86M","-0,93"
"20.11.2013","75.381,71","74.596,80","75.394,47","73.970,18","705,05M","1,02"
"19.11.2013","74.617,72","75.522,80","75.554,32","74.510,82","566,50M","-1,30"
"18.11.2013","75.597,68","74.634,14","75.597,68","74.523,90","511,82M","1,78"
"15.11.2013","74.273,24","74.429,28","74.887,41","74.273,24","658,63M","0,40"
"14.11.2013","73.974,77","73.582,71","74.328,54","73.459,01","776,26M","2,28"
"13.11.2013","72.326,95","71.823,06","72.383,00","70.835,67","1,11B","0,59"
"12.11.2013","71.904,60","72.501,06","72.612,98","71.163,36","537,89M","-0,33"
"11.11.2013","72.139,95","74.155,71","74.468,88","72.132,61","514,07M","-2,41"
"08.11.2013","73.918,30","75.484,91","75.683,10","73.754,08","520,43M","-2,50"
"07.11.2013","75.811,50","75.573,30","76.770,95","75.494,46","459,12M","0,06"
"06.11.2013","75.768,59","75.133,87","75.897,63","74.860,06","412,36M","1,37"
"05.11.2013","74.744,25","76.449,28","76.968,24","74.744,25","463,26M","-1,95"
"04.11.2013","76.234,16","76.546,39","77.099,10","76.234,16","444,25M","-0,35"
"01.11.2013","76.501,23","77.903,65","77.903,65","76.387,42","527,20M","-1,44"
"31.10.2013","77.620,37","78.362,19","78.525,17","77.187,60","534,15M","-1,65"
"30.10.2013","78.919,41","79.939,83","80.462,89","78.868,21","648,99M","-0,81"
"28.10.2013","79.565,18","79.644,50","79.838,06","79.532,96","256,24M","0,37"
"25.10.2013","79.271,50","78.939,79","79.328,64","78.441,99","503,46M","0,54"
"24.10.2013","78.845,79","78.837,21","79.480,53","78.747,76","551,21M","0,42"
"23.10.2013","78.515,59","79.001,29","79.408,01","78.304,43","610,80M","-0,95"
"22.10.2013","79.272,42","78.842,91","79.588,80","78.407,16","711,71M","0,50"
"21.10.2013","78.877,02","78.160,83","78.877,02","77.856,13","640,88M","3,47"
"14.10.2013","76.234,96","76.061,85","76.414,78","75.992,26","109,01M","0,08"
"11.10.2013","76.176,36","76.210,13","76.413,06","76.002,03","348,40M","0,71"
"10.10.2013","75.639,77","74.942,92","75.921,42","74.940,66","535,72M","1,55"
"09.10.2013","74.483,85","74.749,39","74.847,59","73.809,62","514,87M","-0,77"
"08.10.2013","75.063,87","75.761,69","75.938,00","74.988,48","566,83M","-1,10"
"07.10.2013","75.901,17","75.839,16","76.173,16","75.363,38","364,90M","-0,40"
"04.10.2013","76.206,97","76.245,19","76.503,68","75.630,80","540,46M","-0,08"
"03.10.2013","76.269,85","75.772,64","76.428,40","75.441,10","491,03M","1,47"
"02.10.2013","75.162,81","76.514,29","76.863,89","75.084,91","765,67M","-1,71"
"01.10.2013","76.469,99","75.018,07","76.670,08","75.018,07","615,75M","2,66"
"30.09.2013","74.486,56","74.341,79","74.692,67","73.545,18","568,46M","-0,38"
"27.09.2013","74.772,34","75.709,95","75.869,84","74.772,34","459,02M","-1,12"
"26.09.2013","75.618,20","76.157,82","76.530,31","75.618,20","485,49M","-0,81"
"25.09.2013","76.234,32","76.295,48","76.875,24","75.919,63","677,09M","-0,39"
"24.09.2013","76.529,68","76.940,87","77.495,92","76.290,94","519,13M","-0,36"
"23.09.2013","76.807,89","77.873,82","78.127,34","76.594,78","624,69M","-1,35"
"20.09.2013","77.862,93","79.467,91","79.505,63","77.582,27","666,10M","-2,02"
"19.09.2013","79.466,04","78.214,15","80.569,53","78.214,15","1,21B","6,44"
"18.09.2013","74.660,50","74.922,44","75.165,03","74.499,08","611,76M","-0,16"
"17.09.2013","74.783,39","74.102,62","74.783,39","73.861,28","643,28M","0,71"
"16.09.2013","74.258,55","73.031,14","74.482,43","73.031,14","675,28M","3,66"
"13.09.2013","71.635,02","72.114,67","72.773,32","71.463,63","586,08M","-1,50"
"12.09.2013","72.722,34","72.057,44","72.778,58","71.318,87","613,20M","1,32"
"11.09.2013","71.771,60","71.552,65","72.431,52","71.264,40","652,08M","-0,02"
"10.09.2013","71.787,99","70.369,68","71.952,70","70.369,27","675,67M","3,01"
"09.09.2013","69.689,21","67.958,36","69.689,21","67.930,46","516,93M","3,65"
"06.09.2013","67.232,42","66.768,84","68.171,89","66.464,25","488,70M","0,78"
"05.09.2013","66.715,06","66.933,20","67.227,29","66.212,70","431,35M","-0,37"
"04.09.2013","66.965,84","67.375,42","67.609,83","66.668,39","471,48M","-0,01"
"03.09.2013","66.973,08","68.828,63","68.828,63","66.862,06","538,47M","-2,29"
"02.09.2013","68.545,38","67.446,34","68.550,47","67.446,34","448,17M","3,24"
"29.08.2013","66.394,41","66.027,86","67.229,33","66.010,24","629,34M","1,44"
"28.08.2013","65.452,40","64.523,88","65.803,87","63.887,70","709,10M","-0,10"
"27.08.2013","65.519,87","67.632,63","67.795,32","65.478,78","618,10M","-4,73"
"26.08.2013","68.775,02","68.215,41","68.947,49","67.316,52","418,37M","1,24"
"23.08.2013","67.932,32","68.718,94","68.911,05","67.297,09","549,86M","-0,54"
"22.08.2013","68.300,05","68.839,44","68.898,81","67.343,47","687,25M","-2,02"
"21.08.2013","69.709,46","72.228,08","72.366,57","69.709,46","483,82M","-3,46"
"20.08.2013","72.204,25","72.282,21","72.560,54","71.463,37","447,85M","-0,25"
"19.08.2013","72.382,71","73.693,10","73.693,10","72.382,71","397,40M","-2,55"
"16.08.2013","74.275,43","74.041,81","74.467,73","73.472,43","357,43M","0,40"
"15.08.2013","73.978,17","75.629,65","76.041,51","73.825,19","443,35M","-2,13"
"14.08.2013","75.585,89","75.643,10","76.134,10","75.417,87","390,29M","0,09"
"13.08.2013","75.514,24","75.599,75","76.126,07","75.159,06","539,08M","0,19"
"12.08.2013","75.374,51","74.264,51","75.374,51","74.108,15","403,33M","2,49"
"07.08.2013","73.544,83","73.785,24","73.932,31","73.544,83","115,14M","-0,66"
"06.08.2013","74.031,56","74.271,43","74.498,06","73.733,35","264,52M","-0,35"
"05.08.2013","74.290,06","74.168,92","74.896,69","74.019,91","381,12M","0,35"
"02.08.2013","74.032,75","73.543,47","74.231,62","72.827,17","493,27M","0,86"
"01.08.2013","73.401,77","74.253,84","74.392,77","73.345,35","454,10M","0,03"
"31.07.2013","73.377,45","74.305,21","74.593,37","72.941,60","526,89M","-1,40"
"30.07.2013","74.420,79","73.649,15","74.562,74","73.487,00","483,75M","2,03"
"29.07.2013","72.938,89","72.352,27","73.052,72","72.070,08","410,18M","0,53"
"26.07.2013","72.555,00","74.006,79","74.182,39","72.473,27","532,23M","-1,75"
"25.07.2013","73.849,74","73.624,96","73.958,82","72.455,21","644,43M","-0,22"
"24.07.2013","74.015,22","75.503,36","75.712,83","73.920,92","516,30M","-1,79"
"23.07.2013","75.368,07","76.180,76","77.176,29","75.180,22","577,46M","-0,59"
"22.07.2013","75.816,02","76.181,83","76.395,64","75.447,43","399,96M","-0,08"
"19.07.2013","75.873,99","76.857,26","77.022,10","75.760,43","495,08M","-1,49"
"18.07.2013","77.022,76","77.059,61","77.662,96","76.384,05","748,25M","-0,06"
"17.07.2013","77.072,09","75.804,32","77.255,44","75.426,16","748,28M","1,84"
"16.07.2013","75.678,08","76.180,34","76.542,90","75.236,78","615,50M","-0,72"
"15.07.2013","76.227,95","74.275,51","76.227,95","74.200,44","711,30M","3,12"
"12.07.2013","73.921,95","72.028,71","73.935,79","71.519,01","650,73M","2,97"
"11.07.2013","71.789,85","72.853,46","73.168,79","71.174,13","709,12M","1,01"
"10.07.2013","71.074,11","72.608,51","73.133,24","70.409,35","627,38M","-1,26"
"09.07.2013","71.981,59","72.483,00","73.077,53","71.731,95","536,09M","0,42"
"08.07.2013","71.682,30","73.257,01","73.643,11","71.402,71","493,48M","-1,96"
"05.07.2013","73.111,83","75.637,22","75.806,34","73.050,20","518,12M","-3,05"
"04.07.2013","75.409,63","74.219,65","75.569,30","73.397,65","459,69M","2,29"
"03.07.2013","73.718,71","75.843,30","75.843,30","73.294,53","503,40M","-3,56"
"02.07.2013","76.438,81","76.965,67","76.965,67","75.993,48","399,83M","-0,39"
"01.07.2013","76.736,59","76.423,80","76.908,11","75.670,14","387,61M","0,58"
"28.06.2013","76.294,51","76.342,82","77.016,03","74.423,23","682,11M","0,70"
"27.06.2013","75.761,53","74.620,62","76.067,56","74.620,62","597,65M","2,59"
"26.06.2013","73.851,53","71.817,72","74.013,53","71.708,27","533,54M","3,70"
"25.06.2013","71.214,61","71.542,29","73.169,61","71.098,01","628,03M","0,81"
"24.06.2013","70.640,50","72.718,74","73.536,84","70.093,95","604,36M","-3,37"
"21.06.2013","73.101,76","74.268,98","74.847,73","72.496,59","660,06M","-0,49"
"20.06.2013","73.461,89","76.976,33","76.982,62","73.461,89","750,61M","-6,82"
"19.06.2013","78.834,61","78.381,12","79.185,23","77.862,60","413,20M","1,41"
"18.06.2013","77.739,61","79.426,78","79.784,73","77.693,59","466,44M","-1,53"
"17.06.2013","78.946,45","78.596,16","80.306,50","78.291,09","545,89M","-1,33"
"14.06.2013","80.011,09","78.028,38","80.048,27","78.028,38","709,51M","4,61"
"13.06.2013","76.488,60","76.668,82","77.817,37","76.488,60","559,25M","-0,51"
"12.06.2013","76.880,65","75.537,43","76.900,30","75.341,29","565,17M","2,45"
"11.06.2013","75.041,03","77.046,88","78.110,20","74.306,98","740,90M","-1,76"
"10.06.2013","76.386,19","76.903,34","77.853,97","75.985,90","603,76M","-2,48"
"07.06.2013","78.332,59","75.834,46","78.632,21","75.108,21","728,29M","3,21"
"06.06.2013","75.895,26","79.166,34","79.729,63","73.033,70","818,83M","-4,70"
"05.06.2013","79.636,79","80.177,66","80.657,86","78.809,73","645,06M","-1,36"
"04.06.2013","80.733,25","78.413,91","81.146,76","78.413,91","768,68M","4,87"
"03.06.2013","76.983,66","80.463,03","82.218,48","76.983,66","787,69M","-10,47"
"31.05.2013","85.990,01","87.278,56","87.524,80","84.867,35","672,86M","-1,35"
"30.05.2013","87.170,23","87.037,15","87.663,16","86.654,56","500,50M","-0,00"
"29.05.2013","87.174,54","89.111,16","89.111,16","87.145,75","603,49M","-3,05"
"28.05.2013","89.916,41","91.097,78","91.628,23","89.820,01","728,91M","-0,70"
"27.05.2013","90.546,75","91.169,17","91.186,30","90.305,96","537,39M","-0,52"
"24.05.2013","91.016,31","91.706,47","92.311,75","90.870,35","580,69M","-0,37"
"23.05.2013","91.351,40","91.169,92","91.844,56","90.614,49","551,96M","-1,96"
"22.05.2013","93.178,87","91.514,24","93.398,33","91.189,12","560,72M","2,18"
"21.05.2013","91.190,82","90.750,92","91.421,66","90.241,23","520,61M","1,14"
"20.05.2013","90.165,14","92.172,88","92.474,46","89.975,65","523,71M","-1,91"
"17.05.2013","91.924,84","93.095,91","93.116,29","91.681,89","640,85M","-0,02"
"16.05.2013","91.946,74","92.235,83","92.739,30","91.575,74","593,28M","-0,18"
"15.05.2013","92.112,07","91.549,53","92.250,95","91.428,76","625,49M","0,90"
"14.05.2013","91.287,14","90.386,20","91.338,59","90.152,29","486,21M","1,70"
"13.05.2013","89.765,18","89.367,48","90.159,78","88.926,83","477,04M","0,22"
"10.05.2013","89.568,89","90.218,29","90.340,97","88.872,61","477,62M","-0,40"
"09.05.2013","89.931,15","91.037,64","91.371,70","89.614,86","545,67M","-1,01"
"08.05.2013","90.852,21","89.738,59","91.085,24","89.360,83","651,57M","1,56"
"07.05.2013","89.459,45","89.954,34","90.372,96","89.015,49","565,79M","-0,28"
"06.05.2013","89.714,78","89.055,55","89.883,31","88.759,86","423,82M","0,70"
"03.05.2013","89.093,70","88.971,23","89.986,73","88.421,71","615,84M","0,48"
"02.05.2013","88.669,73","86.255,38","88.804,51","86.062,93","599,42M","3,05"
"30.04.2013","86.046,04","85.570,72","86.499,52","85.174,32","569,27M","1,05"
"29.04.2013","85.154,15","85.325,53","85.655,71","84.627,58","455,79M","0,05"
"26.04.2013","85.112,29","85.041,69","85.362,28","84.506,90","420,07M","0,20"
"25.04.2013","84.943,49","84.962,37","85.573,24","84.566,65","494,97M","0,19"
"24.04.2013","84.780,38","84.748,70","85.026,83","84.535,74","538,51M","0,90"
"22.04.2013","84.023,36","83.611,26","84.139,78","83.236,63","283,08M","0,89"
"19.04.2013","83.285,45","83.468,48","83.492,02","82.323,01","403,13M","0,30"
"18.04.2013","83.038,30","84.517,63","84.817,17","82.610,97","446,46M","-1,61"
"17.04.2013","84.397,87","85.007,05","85.287,80","84.118,49","458,48M","-0,36"
"16.04.2013","84.705,64","85.165,30","85.911,17","84.299,46","654,77M","-0,47"
"15.04.2013","85.107,29","84.310,56","85.536,45","84.150,32","507,38M","0,62"
"12.04.2013","84.581,07","84.316,76","84.836,25","83.944,50","453,57M","0,57"
"11.04.2013","84.102,61","83.038,79","84.175,37","83.038,79","511,00M","2,06"
"10.04.2013","82.404,32","82.865,91","83.088,59","82.204,37","430,25M","-0,44"
"09.04.2013","82.770,42","83.598,27","83.781,19","82.514,04","468,88M","-0,69"
"08.04.2013","83.346,51","82.299,84","83.416,49","82.033,19","443,70M","1,55"
"05.04.2013","82.071,25","83.536,44","83.536,44","82.071,25","519,76M","-1,41"
"04.04.2013","83.243,81","84.803,76","84.803,76","83.243,81","511,45M","-1,90"
"03.04.2013","84.860,07","86.190,98","86.366,29","84.860,07","484,09M","-1,36"
"02.04.2013","86.026,67","86.091,71","86.289,09","85.358,13","467,99M","-0,10"
"01.04.2013","86.112,33","85.811,97","86.370,94","85.683,07","355,65M","0,25"
"29.03.2013","85.898,99","85.397,98","85.999,29","85.222,67","471,06M","0,76"
"28.03.2013","85.253,95","85.057,61","85.477,82","84.314,72","545,30M","1,26"
"27.03.2013","84.195,16","84.155,80","84.320,01","83.450,41","489,89M","0,27"
"26.03.2013","83.970,92","83.046,98","84.002,69","82.867,60","462,39M","1,46"
"25.03.2013","82.765,64","83.032,61","83.196,93","82.372,19","359,83M","0,38"
"22.03.2013","82.452,04","82.399,97","82.600,16","81.847,66","338,52M","0,09"
"21.03.2013","82.373,94","82.109,08","83.283,05","82.028,07","447,22M","0,26"
"20.03.2013","82.160,84","82.488,59","82.961,02","82.160,84","323,02M","-0,15"
"19.03.2013","82.286,32","83.703,02","83.929,60","82.153,84","409,86M","-1,31"
"18.03.2013","83.378,82","82.298,04","83.466,01","82.298,04","386,80M","0,32"
"15.03.2013","83.115,48","82.541,51","83.587,04","82.419,46","482,12M","1,38"
"14.03.2013","81.981,58","82.766,00","82.952,97","81.981,58","353,68M","-0,77"
